customer_id,journey_id,polarity,feature,contribution
CUS-08620,JNY-08620,negative,Open barriers,-0.0
CUS-08620,JNY-08620,negative,Sector demand,0.0
CUS-08620,JNY-08620,negative,Region demand,0.04
CUS-08621,JNY-08621,positive,SMS reply rate,0.798
CUS-08621,JNY-08621,positive,CV progress,0.463
CUS-08621,JNY-08621,positive,Adviser sessions attended,0.35
CUS-08621,JNY-08621,negative,Open barriers,-1.2
CUS-08621,JNY-08621,negative,Region demand,0.072
CUS-08621,JNY-08621,negative,Sector demand,0.075
CUS-08622,JNY-08622,positive,SMS reply rate,1.712
CUS-08622,JNY-08622,positive,CV progress,1.694
CUS-08622,JNY-08622,positive,Vacancies engaged,1.12
CUS-08622,JNY-08622,negative,Region demand,-0.02
CUS-08622,JNY-08622,negative,Open barriers,-0.0
CUS-08622,JNY-08622,negative,Sector demand,0.075
CUS-08623,JNY-08623,positive,CV progress,1.609
CUS-08623,JNY-08623,positive,SMS reply rate,1.608
CUS-08623,JNY-08623,positive,Adviser sessions attended,1.05
CUS-08623,JNY-08623,negative,Open barriers,-0.0
CUS-08623,JNY-08623,negative,Sector demand,0.025
CUS-08623,JNY-08623,negative,Region demand,0.072
CUS-08624,JNY-08624,positive,SMS reply rate,0.692
CUS-08624,JNY-08624,positive,CV progress,0.684
CUS-08624,JNY-08624,positive,Push open rate,0.362
CUS-08624,JNY-08624,negative,Open barriers,-1.2
CUS-08624,JNY-08624,negative,Region demand,-0.02
CUS-08624,JNY-08624,negative,Action plan completion,0.0
CUS-08625,JNY-08625,positive,CV progress,0.805
CUS-08625,JNY-08625,positive,Push open rate,0.413
CUS-08625,JNY-08625,positive,SMS reply rate,0.39
CUS-08625,JNY-08625,negative,Open barriers,-0.8
CUS-08625,JNY-08625,negative,Sector demand,-0.05
CUS-08625,JNY-08625,negative,Region demand,-0.048
CUS-08626,JNY-08626,positive,SMS reply rate,1.972
CUS-08626,JNY-08626,positive,Vacancies engaged,1.92
CUS-08626,JNY-08626,positive,CV progress,1.766
CUS-08626,JNY-08626,negative,Open barriers,-0.0
CUS-08626,JNY-08626,negative,Region demand,0.04
CUS-08626,JNY-08626,negative,Sector demand,0.15
CUS-08627,JNY-08627,positive,CV progress,0.614
CUS-08627,JNY-08627,positive,Adviser sessions attended,0.35
CUS-08627,JNY-08627,positive,Vacancies engaged,0.32
CUS-08627,JNY-08627,negative,Open barriers,-1.6
CUS-08627,JNY-08627,negative,Region demand,-0.02
CUS-08627,JNY-08627,negative,Action plan completion,0.0
CUS-08628,JNY-08628,positive,SMS reply rate,1.91
CUS-08628,JNY-08628,positive,Vacancies engaged,1.6
CUS-08628,JNY-08628,positive,CV progress,1.483
CUS-08628,JNY-08628,negative,Region demand,-0.02
CUS-08628,JNY-08628,negative,Open barriers,-0.0
CUS-08628,JNY-08628,negative,Sector demand,0.025
CUS-08629,JNY-08629,positive,SMS reply rate,1.204
CUS-08629,JNY-08629,positive,CV progress,0.859
CUS-08629,JNY-08629,positive,Push open rate,0.737
CUS-08629,JNY-08629,negative,Region demand,-0.048
CUS-08629,JNY-08629,negative,Open barriers,-0.0
CUS-08629,JNY-08629,negative,Sector demand,0.0
CUS-08630,JNY-08630,positive,CV progress,0.558
CUS-08630,JNY-08630,positive,SMS reply rate,0.45
CUS-08630,JNY-08630,positive,Push open rate,0.356
CUS-08630,JNY-08630,negative,Open barriers,-0.8
CUS-08630,JNY-08630,negative,Region demand,-0.032
CUS-08630,JNY-08630,negative,Sector demand,-0.01
CUS-08631,JNY-08631,positive,CV progress,0.436
CUS-08631,JNY-08631,positive,SMS reply rate,0.406
CUS-08631,JNY-08631,positive,Adviser sessions attended,0.35
CUS-08631,JNY-08631,negative,Open barriers,-1.6
CUS-08631,JNY-08631,negative,Region demand,-0.02
CUS-08631,JNY-08631,negative,Action plan completion,0.0
CUS-08632,JNY-08632,positive,CV progress,0.565
CUS-08632,JNY-08632,positive,SMS reply rate,0.432
CUS-08632,JNY-08632,positive,Push open rate,0.366
CUS-08632,JNY-08632,negative,Open barriers,-1.2
CUS-08632,JNY-08632,negative,Sector demand,-0.05
CUS-08632,JNY-08632,negative,Region demand,-0.02
CUS-08633,JNY-08633,positive,SMS reply rate,0.484
CUS-08633,JNY-08633,positive,CV progress,0.371
CUS-08633,JNY-08633,positive,Push open rate,0.36
CUS-08633,JNY-08633,negative,Open barriers,-1.6
CUS-08633,JNY-08633,negative,Region demand,-0.032
CUS-08633,JNY-08633,negative,Adviser sessions attended,0.0
CUS-08634,JNY-08634,positive,CV progress,1.229
CUS-08634,JNY-08634,positive,SMS reply rate,1.098
CUS-08634,JNY-08634,positive,Push open rate,0.761
CUS-08634,JNY-08634,negative,Open barriers,-0.4
CUS-08634,JNY-08634,negative,Sector demand,-0.075
CUS-08634,JNY-08634,negative,Region demand,0.072
CUS-08635,JNY-08635,positive,SMS reply rate,0.602
CUS-08635,JNY-08635,positive,Adviser sessions attended,0.35
CUS-08635,JNY-08635,positive,CV progress,0.329
CUS-08635,JNY-08635,negative,Open barriers,-0.8
CUS-08635,JNY-08635,negative,Action plan completion,0.0
CUS-08635,JNY-08635,negative,Region demand,0.072
CUS-08636,JNY-08636,positive,SMS reply rate,1.01
CUS-08636,JNY-08636,positive,CV progress,0.889
CUS-08636,JNY-08636,positive,Vacancies engaged,0.8
CUS-08636,JNY-08636,negative,Open barriers,-0.0
CUS-08636,JNY-08636,negative,Sector demand,0.0
CUS-08636,JNY-08636,negative,Region demand,0.072
CUS-08637,JNY-08637,positive,CV progress,0.81
CUS-08637,JNY-08637,positive,SMS reply rate,0.718
CUS-08637,JNY-08637,positive,Vacancies engaged,0.32
CUS-08637,JNY-08637,negative,Open barriers,-1.6
CUS-08637,JNY-08637,negative,Action plan completion,0.0
CUS-08637,JNY-08637,negative,Adviser sessions attended,0.0
CUS-08638,JNY-08638,positive,SMS reply rate,1.164
CUS-08638,JNY-08638,positive,CV progress,0.929
CUS-08638,JNY-08638,positive,Vacancies engaged,0.8
CUS-08638,JNY-08638,negative,Open barriers,-0.0
CUS-08638,JNY-08638,negative,Sector demand,0.0
CUS-08638,JNY-08638,negative,Region demand,0.04
CUS-08639,JNY-08639,positive,SMS reply rate,0.496
CUS-08639,JNY-08639,positive,Push open rate,0.378
CUS-08639,JNY-08639,positive,CV progress,0.274
CUS-08639,JNY-08639,negative,Open barriers,-0.8
CUS-08639,JNY-08639,negative,Action plan completion,0.0
CUS-08639,JNY-08639,negative,Vacancies engaged,0.0
CUS-08640,JNY-08640,positive,CV progress,1.724
CUS-08640,JNY-08640,positive,SMS reply rate,1.604
CUS-08640,JNY-08640,positive,Vacancies engaged,1.12
CUS-08640,JNY-08640,negative,Sector demand,-0.05
CUS-08640,JNY-08640,negative,Open barriers,-0.0
CUS-08640,JNY-08640,negative,Region demand,0.072
CUS-08641,JNY-08641,positive,SMS reply rate,1.892
CUS-08641,JNY-08641,positive,CV progress,1.678
CUS-08641,JNY-08641,positive,Vacancies engaged,1.6
CUS-08641,JNY-08641,negative,Open barriers,-0.0
CUS-08641,JNY-08641,negative,Region demand,0.072
CUS-08641,JNY-08641,negative,Sector demand,0.125
CUS-08642,JNY-08642,positive,CV progress,0.778
CUS-08642,JNY-08642,positive,Action plan completion,0.3
CUS-08642,JNY-08642,positive,SMS reply rate,0.28
CUS-08642,JNY-08642,negative,Open barriers,-1.2
CUS-08642,JNY-08642,negative,Sector demand,-0.075
CUS-08642,JNY-08642,negative,Region demand,-0.048
CUS-08643,JNY-08643,positive,SMS reply rate,0.728
CUS-08643,JNY-08643,positive,CV progress,0.405
CUS-08643,JNY-08643,positive,Action plan completion,0.3
CUS-08643,JNY-08643,negative,Open barriers,-1.2
CUS-08643,JNY-08643,negative,Vacancies engaged,0.0
CUS-08643,JNY-08643,negative,Adviser sessions attended,0.0
CUS-08644,JNY-08644,positive,CV progress,0.797
CUS-08644,JNY-08644,positive,SMS reply rate,0.41
CUS-08644,JNY-08644,positive,Adviser sessions attended,0.35
CUS-08644,JNY-08644,negative,Open barriers,-1.2
CUS-08644,JNY-08644,negative,Region demand,-0.048
CUS-08644,JNY-08644,negative,Vacancies engaged,0.0
CUS-08645,JNY-08645,positive,SMS reply rate,0.526
CUS-08645,JNY-08645,positive,Adviser sessions attended,0.35
CUS-08645,JNY-08645,positive,CV progress,0.295
CUS-08645,JNY-08645,negative,Open barriers,-1.2
CUS-08645,JNY-08645,negative,Action plan completion,0.0
CUS-08645,JNY-08645,negative,Region demand,0.072
CUS-08646,JNY-08646,positive,CV progress,0.806
CUS-08646,JNY-08646,positive,SMS reply rate,0.558
CUS-08646,JNY-08646,positive,Vacancies engaged,0.48
CUS-08646,JNY-08646,negative,Open barriers,-1.6
CUS-08646,JNY-08646,negative,Sector demand,-0.075
CUS-08646,JNY-08646,negative,Region demand,-0.032
CUS-08647,JNY-08647,positive,CV progress,0.536
CUS-08647,JNY-08647,positive,Push open rate,0.353
CUS-08647,JNY-08647,positive,Adviser sessions attended,0.35
CUS-08647,JNY-08647,negative,Open barriers,-1.2
CUS-08647,JNY-08647,negative,Region demand,-0.02
CUS-08647,JNY-08647,negative,Sector demand,0.0
CUS-08648,JNY-08648,positive,SMS reply rate,1.156
CUS-08648,JNY-08648,positive,CV progress,0.886
CUS-08648,JNY-08648,positive,Action plan completion,0.6
CUS-08648,JNY-08648,negative,Open barriers,-0.0
CUS-08648,JNY-08648,negative,Region demand,0.072
CUS-08648,JNY-08648,negative,Sector demand,0.075
CUS-08649,JNY-08649,positive,SMS reply rate,1.212
CUS-08649,JNY-08649,positive,CV progress,1.147
CUS-08649,JNY-08649,positive,Adviser sessions attended,0.7
CUS-08649,JNY-08649,negative,Region demand,-0.02
CUS-08649,JNY-08649,negative,Open barriers,-0.0
CUS-08649,JNY-08649,negative,Sector demand,0.05
CUS-08650,JNY-08650,positive,CV progress,0.799
CUS-08650,JNY-08650,positive,SMS reply rate,0.75
CUS-08650,JNY-08650,positive,Vacancies engaged,0.32
CUS-08650,JNY-08650,negative,Open barriers,-0.8
CUS-08650,JNY-08650,negative,Sector demand,-0.075
CUS-08650,JNY-08650,negative,Region demand,-0.032
CUS-08651,JNY-08651,positive,SMS reply rate,1.838
CUS-08651,JNY-08651,positive,CV progress,1.782
CUS-08651,JNY-08651,positive,Vacancies engaged,1.44
CUS-08651,JNY-08651,negative,Sector demand,-0.05
CUS-08651,JNY-08651,negative,Open barriers,-0.0
CUS-08651,JNY-08651,negative,Region demand,0.072
CUS-08652,JNY-08652,positive,CV progress,0.407
CUS-08652,JNY-08652,positive,SMS reply rate,0.346
CUS-08652,JNY-08652,positive,Vacancies engaged,0.32
CUS-08652,JNY-08652,negative,Open barriers,-0.8
CUS-08652,JNY-08652,negative,Sector demand,-0.075
CUS-08652,JNY-08652,negative,Region demand,-0.02
CUS-08653,JNY-08653,positive,SMS reply rate,0.696
CUS-08653,JNY-08653,positive,CV progress,0.473
CUS-08653,JNY-08653,positive,Adviser sessions attended,0.35
CUS-08653,JNY-08653,negative,Open barriers,-1.2
CUS-08653,JNY-08653,negative,Vacancies engaged,0.0
CUS-08653,JNY-08653,negative,Sector demand,0.0
CUS-08654,JNY-08654,positive,SMS reply rate,0.718
CUS-08654,JNY-08654,positive,CV progress,0.626
CUS-08654,JNY-08654,positive,Adviser sessions attended,0.35
CUS-08654,JNY-08654,negative,Open barriers,-0.8
CUS-08654,JNY-08654,negative,Action plan completion,0.0
CUS-08654,JNY-08654,negative,Sector demand,0.05
CUS-08655,JNY-08655,positive,SMS reply rate,1.282
CUS-08655,JNY-08655,positive,CV progress,0.997
CUS-08655,JNY-08655,positive,Adviser sessions attended,0.7
CUS-08655,JNY-08655,negative,Sector demand,-0.075
CUS-08655,JNY-08655,negative,Open barriers,-0.0
CUS-08655,JNY-08655,negative,Region demand,0.072
CUS-08656,JNY-08656,positive,CV progress,0.558
CUS-08656,JNY-08656,positive,SMS reply rate,0.354
CUS-08656,JNY-08656,positive,Action plan completion,0.3
CUS-08656,JNY-08656,negative,Open barriers,-1.2
CUS-08656,JNY-08656,negative,Region demand,-0.032
CUS-08656,JNY-08656,negative,Vacancies engaged,0.0
CUS-08657,JNY-08657,positive,CV progress,1.26
CUS-08657,JNY-08657,positive,SMS reply rate,1.2
CUS-08657,JNY-08657,positive,Adviser sessions attended,0.7
CUS-08657,JNY-08657,negative,Sector demand,-0.04
CUS-08657,JNY-08657,negative,Open barriers,-0.0
CUS-08657,JNY-08657,negative,Region demand,0.072
CUS-08658,JNY-08658,positive,SMS reply rate,0.552
CUS-08658,JNY-08658,positive,CV progress,0.535
CUS-08658,JNY-08658,positive,Vacancies engaged,0.48
CUS-08658,JNY-08658,negative,Open barriers,-1.6
CUS-08658,JNY-08658,negative,Region demand,-0.032
CUS-08658,JNY-08658,negative,Action plan completion,0.0
CUS-08659,JNY-08659,positive,CV progress,1.195
CUS-08659,JNY-08659,positive,SMS reply rate,1.164
CUS-08659,JNY-08659,positive,Vacancies engaged,0.8
CUS-08659,JNY-08659,negative,Open barriers,-0.0
CUS-08659,JNY-08659,negative,Region demand,0.072
CUS-08659,JNY-08659,negative,Sector demand,0.125
CUS-08660,JNY-08660,positive,SMS reply rate,1.398
CUS-08660,JNY-08660,positive,CV progress,1.334
CUS-08660,JNY-08660,positive,Push open rate,0.713
CUS-08660,JNY-08660,negative,Sector demand,-0.075
CUS-08660,JNY-08660,negative,Open barriers,-0.0
CUS-08660,JNY-08660,negative,Region demand,0.072
CUS-08661,JNY-08661,positive,SMS reply rate,1.282
CUS-08661,JNY-08661,positive,CV progress,1.168
CUS-08661,JNY-08661,positive,Push open rate,0.485
CUS-08661,JNY-08661,negative,Region demand,-0.032
CUS-08661,JNY-08661,negative,Open barriers,-0.0
CUS-08661,JNY-08661,negative,Sector demand,0.125
CUS-08662,JNY-08662,positive,SMS reply rate,1.398
CUS-08662,JNY-08662,positive,CV progress,0.97
CUS-08662,JNY-08662,positive,Adviser sessions attended,0.7
CUS-08662,JNY-08662,negative,Region demand,-0.02
CUS-08662,JNY-08662,negative,Open barriers,-0.0
CUS-08662,JNY-08662,negative,Sector demand,0.0
CUS-08663,JNY-08663,positive,CV progress,0.988
CUS-08663,JNY-08663,positive,SMS reply rate,0.93
CUS-08663,JNY-08663,positive,Vacancies engaged,0.8
CUS-08663,JNY-08663,negative,Open barriers,-0.4
CUS-08663,JNY-08663,negative,Region demand,-0.02
CUS-08663,JNY-08663,negative,Sector demand,-0.01
CUS-08664,JNY-08664,positive,SMS reply rate,0.65
CUS-08664,JNY-08664,positive,Adviser sessions attended,0.35
CUS-08664,JNY-08664,positive,Push open rate,0.29
CUS-08664,JNY-08664,negative,Open barriers,-0.8
CUS-08664,JNY-08664,negative,Sector demand,-0.01
CUS-08664,JNY-08664,negative,Action plan completion,0.0
CUS-08665,JNY-08665,positive,SMS reply rate,0.682
CUS-08665,JNY-08665,positive,Push open rate,0.395
CUS-08665,JNY-08665,positive,CV progress,0.382
CUS-08665,JNY-08665,negative,Open barriers,-1.6
CUS-08665,JNY-08665,negative,Action plan completion,0.0
CUS-08665,JNY-08665,negative,Vacancies engaged,0.0
CUS-08666,JNY-08666,positive,CV progress,0.531
CUS-08666,JNY-08666,positive,Push open rate,0.354
CUS-08666,JNY-08666,positive,SMS reply rate,0.22
CUS-08666,JNY-08666,negative,Open barriers,-1.2
CUS-08666,JNY-08666,negative,Region demand,-0.02
CUS-08666,JNY-08666,negative,Action plan completion,0.0
CUS-08667,JNY-08667,positive,CV progress,0.472
CUS-08667,JNY-08667,positive,SMS reply rate,0.456
CUS-08667,JNY-08667,positive,Push open rate,0.385
CUS-08667,JNY-08667,negative,Open barriers,-0.8
CUS-08667,JNY-08667,negative,Sector demand,0.0
CUS-08667,JNY-08667,negative,Region demand,0.072
CUS-08668,JNY-08668,positive,SMS reply rate,1.85
CUS-08668,JNY-08668,positive,Vacancies engaged,1.6
CUS-08668,JNY-08668,positive,CV progress,1.548
CUS-08668,JNY-08668,negative,Region demand,-0.02
CUS-08668,JNY-08668,negative,Open barriers,-0.0
CUS-08668,JNY-08668,negative,Sector demand,0.025
CUS-08669,JNY-08669,positive,SMS reply rate,1.898
CUS-08669,JNY-08669,positive,CV progress,1.737
CUS-08669,JNY-08669,positive,Vacancies engaged,1.28
CUS-08669,JNY-08669,negative,Open barriers,-0.0
CUS-08669,JNY-08669,negative,Region demand,0.072
CUS-08669,JNY-08669,negative,Sector demand,0.075
CUS-08670,JNY-08670,positive,CV progress,0.77
CUS-08670,JNY-08670,positive,SMS reply rate,0.722
CUS-08670,JNY-08670,positive,Adviser sessions attended,0.35
CUS-08670,JNY-08670,negative,Open barriers,-1.6
CUS-08670,JNY-08670,negative,Region demand,-0.02
CUS-08670,JNY-08670,negative,Action plan completion,0.0
CUS-08671,JNY-08671,positive,CV progress,0.689
CUS-08671,JNY-08671,positive,SMS reply rate,0.492
CUS-08671,JNY-08671,positive,Vacancies engaged,0.48
CUS-08671,JNY-08671,negative,Open barriers,-1.6
CUS-08671,JNY-08671,negative,Sector demand,-0.01
CUS-08671,JNY-08671,negative,Action plan completion,0.0
CUS-08672,JNY-08672,positive,Vacancies engaged,0.48
CUS-08672,JNY-08672,positive,SMS reply rate,0.478
CUS-08672,JNY-08672,positive,Adviser sessions attended,0.35
CUS-08672,JNY-08672,negative,Open barriers,-1.6
CUS-08672,JNY-08672,negative,Sector demand,-0.01
CUS-08672,JNY-08672,negative,Action plan completion,0.0
CUS-08673,JNY-08673,positive,CV progress,0.549
CUS-08673,JNY-08673,positive,SMS reply rate,0.398
CUS-08673,JNY-08673,positive,Push open rate,0.383
CUS-08673,JNY-08673,negative,Open barriers,-1.2
CUS-08673,JNY-08673,negative,Region demand,-0.02
CUS-08673,JNY-08673,negative,Action plan completion,0.0
CUS-08674,JNY-08674,positive,Adviser sessions attended,0.35
CUS-08674,JNY-08674,positive,SMS reply rate,0.314
CUS-08674,JNY-08674,positive,CV progress,0.256
CUS-08674,JNY-08674,negative,Open barriers,-1.6
CUS-08674,JNY-08674,negative,Sector demand,-0.075
CUS-08674,JNY-08674,negative,Action plan completion,0.0
CUS-08675,JNY-08675,positive,CV progress,0.693
CUS-08675,JNY-08675,positive,SMS reply rate,0.62
CUS-08675,JNY-08675,positive,Adviser sessions attended,0.35
CUS-08675,JNY-08675,negative,Open barriers,-1.2
CUS-08675,JNY-08675,negative,Region demand,-0.02
CUS-08675,JNY-08675,negative,Action plan completion,0.0
CUS-08676,JNY-08676,positive,SMS reply rate,1.378
CUS-08676,JNY-08676,positive,CV progress,0.871
CUS-08676,JNY-08676,positive,Adviser sessions attended,0.7
CUS-08676,JNY-08676,negative,Region demand,-0.048
CUS-08676,JNY-08676,negative,Open barriers,-0.0
CUS-08676,JNY-08676,negative,Sector demand,0.025
CUS-08677,JNY-08677,positive,Vacancies engaged,0.48
CUS-08677,JNY-08677,positive,Push open rate,0.403
CUS-08677,JNY-08677,positive,CV progress,0.378
CUS-08677,JNY-08677,negative,Open barriers,-1.6
CUS-08677,JNY-08677,negative,Region demand,-0.032
CUS-08677,JNY-08677,negative,Action plan completion,0.0
CUS-08678,JNY-08678,positive,Push open rate,0.38
CUS-08678,JNY-08678,positive,Adviser sessions attended,0.35
CUS-08678,JNY-08678,positive,Vacancies engaged,0.32
CUS-08678,JNY-08678,negative,Open barriers,-1.2
CUS-08678,JNY-08678,negative,Sector demand,-0.04
CUS-08678,JNY-08678,negative,Region demand,-0.02
CUS-08679,JNY-08679,positive,SMS reply rate,1.64
CUS-08679,JNY-08679,positive,CV progress,1.534
CUS-08679,JNY-08679,positive,Vacancies engaged,1.28
CUS-08679,JNY-08679,negative,Sector demand,-0.05
CUS-08679,JNY-08679,negative,Region demand,-0.032
CUS-08679,JNY-08679,negative,Open barriers,-0.0
CUS-08680,JNY-08680,positive,CV progress,1.026
CUS-08680,JNY-08680,positive,SMS reply rate,0.942
CUS-08680,JNY-08680,positive,Adviser sessions attended,0.7
CUS-08680,JNY-08680,negative,Open barriers,-0.0
CUS-08680,JNY-08680,negative,Region demand,0.072
CUS-08680,JNY-08680,negative,Sector demand,0.125
CUS-08681,JNY-08681,positive,CV progress,0.689
CUS-08681,JNY-08681,positive,SMS reply rate,0.662
CUS-08681,JNY-08681,positive,Adviser sessions attended,0.35
CUS-08681,JNY-08681,negative,Open barriers,-1.2
CUS-08681,JNY-08681,negative,Action plan completion,0.0
CUS-08681,JNY-08681,negative,Sector demand,0.025
CUS-08682,JNY-08682,positive,Vacancies engaged,0.48
CUS-08682,JNY-08682,positive,CV progress,0.468
CUS-08682,JNY-08682,positive,SMS reply rate,0.35
CUS-08682,JNY-08682,negative,Open barriers,-1.2
CUS-08682,JNY-08682,negative,Sector demand,-0.05
CUS-08682,JNY-08682,negative,Region demand,-0.032
CUS-08683,JNY-08683,positive,SMS reply rate,0.7
CUS-08683,JNY-08683,positive,CV progress,0.391
CUS-08683,JNY-08683,positive,Adviser sessions attended,0.35
CUS-08683,JNY-08683,negative,Open barriers,-0.8
CUS-08683,JNY-08683,negative,Action plan completion,0.0
CUS-08683,JNY-08683,negative,Sector demand,0.025
CUS-08684,JNY-08684,positive,SMS reply rate,0.55
CUS-08684,JNY-08684,positive,Vacancies engaged,0.48
CUS-08684,JNY-08684,positive,CV progress,0.409
CUS-08684,JNY-08684,negative,Open barriers,-1.6
CUS-08684,JNY-08684,negative,Region demand,-0.032
CUS-08684,JNY-08684,negative,Sector demand,0.025
CUS-08685,JNY-08685,positive,SMS reply rate,0.746
CUS-08685,JNY-08685,positive,Vacancies engaged,0.48
CUS-08685,JNY-08685,positive,Adviser sessions attended,0.35
CUS-08685,JNY-08685,negative,Open barriers,-1.2
CUS-08685,JNY-08685,negative,Action plan completion,0.0
CUS-08685,JNY-08685,negative,Sector demand,0.0
CUS-08686,JNY-08686,positive,SMS reply rate,1.25
CUS-08686,JNY-08686,positive,CV progress,1.238
CUS-08686,JNY-08686,positive,Adviser sessions attended,0.7
CUS-08686,JNY-08686,negative,Open barriers,-0.0
CUS-08686,JNY-08686,negative,Sector demand,0.0
CUS-08686,JNY-08686,negative,Region demand,0.072
CUS-08687,JNY-08687,positive,Vacancies engaged,0.48
CUS-08687,JNY-08687,positive,SMS reply rate,0.362
CUS-08687,JNY-08687,positive,Adviser sessions attended,0.35
CUS-08687,JNY-08687,negative,Open barriers,-0.8
CUS-08687,JNY-08687,negative,Action plan completion,0.0
CUS-08687,JNY-08687,negative,Region demand,0.072
CUS-08688,JNY-08688,positive,SMS reply rate,0.518
CUS-08688,JNY-08688,positive,Vacancies engaged,0.48
CUS-08688,JNY-08688,positive,Adviser sessions attended,0.35
CUS-08688,JNY-08688,negative,Open barriers,-1.2
CUS-08688,JNY-08688,negative,Sector demand,-0.05
CUS-08688,JNY-08688,negative,Region demand,-0.02
CUS-08689,JNY-08689,positive,CV progress,0.689
CUS-08689,JNY-08689,positive,SMS reply rate,0.4
CUS-08689,JNY-08689,positive,Push open rate,0.242
CUS-08689,JNY-08689,negative,Open barriers,-1.6
CUS-08689,JNY-08689,negative,Sector demand,-0.04
CUS-08689,JNY-08689,negative,Action plan completion,0.0
CUS-08690,JNY-08690,positive,CV progress,0.704
CUS-08690,JNY-08690,positive,Vacancies engaged,0.32
CUS-08690,JNY-08690,positive,Action plan completion,0.3
CUS-08690,JNY-08690,negative,Open barriers,-0.8
CUS-08690,JNY-08690,negative,Region demand,-0.02
CUS-08690,JNY-08690,negative,Adviser sessions attended,0.0
CUS-08691,JNY-08691,positive,SMS reply rate,0.48
CUS-08691,JNY-08691,positive,Push open rate,0.325
CUS-08691,JNY-08691,positive,Vacancies engaged,0.32
CUS-08691,JNY-08691,negative,Open barriers,-1.2
CUS-08691,JNY-08691,negative,Adviser sessions attended,0.0
CUS-08691,JNY-08691,negative,Sector demand,0.0
CUS-08692,JNY-08692,positive,CV progress,0.387
CUS-08692,JNY-08692,positive,Adviser sessions attended,0.35
CUS-08692,JNY-08692,positive,SMS reply rate,0.324
CUS-08692,JNY-08692,negative,Open barriers,-0.8
CUS-08692,JNY-08692,negative,Region demand,0.04
CUS-08692,JNY-08692,negative,Sector demand,0.125
CUS-08693,JNY-08693,positive,SMS reply rate,0.946
CUS-08693,JNY-08693,positive,CV progress,0.929
CUS-08693,JNY-08693,positive,Push open rate,0.757
CUS-08693,JNY-08693,negative,Region demand,-0.02
CUS-08693,JNY-08693,negative,Open barriers,-0.0
CUS-08693,JNY-08693,negative,Sector demand,0.15
CUS-08694,JNY-08694,positive,Vacancies engaged,0.48
CUS-08694,JNY-08694,positive,SMS reply rate,0.352
CUS-08694,JNY-08694,positive,Adviser sessions attended,0.35
CUS-08694,JNY-08694,negative,Open barriers,-1.6
CUS-08694,JNY-08694,negative,Region demand,0.072
CUS-08694,JNY-08694,negative,Sector demand,0.125
CUS-08695,JNY-08695,positive,SMS reply rate,0.638
CUS-08695,JNY-08695,positive,CV progress,0.603
CUS-08695,JNY-08695,positive,Vacancies engaged,0.48
CUS-08695,JNY-08695,negative,Open barriers,-1.6
CUS-08695,JNY-08695,negative,Region demand,-0.048
CUS-08695,JNY-08695,negative,Action plan completion,0.0
CUS-08696,JNY-08696,positive,SMS reply rate,0.67
CUS-08696,JNY-08696,positive,Adviser sessions attended,0.35
CUS-08696,JNY-08696,positive,Push open rate,0.331
CUS-08696,JNY-08696,negative,Open barriers,-1.6
CUS-08696,JNY-08696,negative,Sector demand,-0.05
CUS-08696,JNY-08696,negative,Region demand,0.072
CUS-08697,JNY-08697,positive,CV progress,0.74
CUS-08697,JNY-08697,positive,SMS reply rate,0.652
CUS-08697,JNY-08697,positive,Push open rate,0.17
CUS-08697,JNY-08697,negative,Open barriers,-1.2
CUS-08697,JNY-08697,negative,Action plan completion,0.0
CUS-08697,JNY-08697,negative,Adviser sessions attended,0.0
CUS-08698,JNY-08698,positive,CV progress,1.139
CUS-08698,JNY-08698,positive,SMS reply rate,0.976
CUS-08698,JNY-08698,positive,Adviser sessions attended,0.7
CUS-08698,JNY-08698,negative,Open barriers,-0.4
CUS-08698,JNY-08698,negative,Region demand,-0.048
CUS-08698,JNY-08698,negative,Sector demand,0.05
CUS-08699,JNY-08699,positive,CV progress,0.508
CUS-08699,JNY-08699,positive,Vacancies engaged,0.48
CUS-08699,JNY-08699,positive,SMS reply rate,0.422
CUS-08699,JNY-08699,negative,Open barriers,-0.8
CUS-08699,JNY-08699,negative,Region demand,-0.048
CUS-08699,JNY-08699,negative,Action plan completion,0.0
CUS-08700,JNY-08700,positive,CV progress,0.614
CUS-08700,JNY-08700,positive,SMS reply rate,0.528
CUS-08700,JNY-08700,positive,Push open rate,0.377
CUS-08700,JNY-08700,negative,Open barriers,-0.8
CUS-08700,JNY-08700,negative,Region demand,-0.048
CUS-08700,JNY-08700,negative,Action plan completion,0.0
CUS-08701,JNY-08701,positive,SMS reply rate,0.62
CUS-08701,JNY-08701,positive,Vacancies engaged,0.32
CUS-08701,JNY-08701,positive,CV progress,0.313
CUS-08701,JNY-08701,negative,Open barriers,-0.8
CUS-08701,JNY-08701,negative,Region demand,-0.048
CUS-08701,JNY-08701,negative,Action plan completion,0.0
CUS-08702,JNY-08702,positive,SMS reply rate,1.98
CUS-08702,JNY-08702,positive,CV progress,1.793
CUS-08702,JNY-08702,positive,Push open rate,1.13
CUS-08702,JNY-08702,negative,Open barriers,-0.0
CUS-08702,JNY-08702,negative,Region demand,0.072
CUS-08702,JNY-08702,negative,Sector demand,0.075
CUS-08703,JNY-08703,positive,SMS reply rate,1.068
CUS-08703,JNY-08703,positive,CV progress,0.954
CUS-08703,JNY-08703,positive,Vacancies engaged,0.8
CUS-08703,JNY-08703,negative,Region demand,-0.02
CUS-08703,JNY-08703,negative,Open barriers,-0.0
