router_score_id,journey_id,customer_id,adviser_id,region_key,check_type,score,band,action_taken,score_date
RTR-JNY-08583-mid,JNY-08583,CUS-08583,ADV-0139,north-london,mid_journey,13,AT_RISK,call_today_mh_referral,2026-04-19
RTR-JNY-08584-mid,JNY-08584,CUS-08584,ADV-0193,north-london,mid_journey,14,AT_RISK,call_today_mh_referral,2026-05-20
RTR-JNY-08584-end,JNY-08584,CUS-08584,ADV-0193,north-london,end_of_journey,33,AT_RISK,training_update_applied,2026-08-18
RTR-JNY-08585-mid,JNY-08585,CUS-08585,ADV-0110,derbyshire-notts,mid_journey,27,AT_RISK,call_today_mh_referral,2025-10-21
RTR-JNY-08586-mid,JNY-08586,CUS-08586,ADV-0126,north-london,mid_journey,12,AT_RISK,call_today_mh_referral,2026-01-10
RTR-JNY-08587-mid,JNY-08587,CUS-08587,ADV-0031,north-london,mid_journey,24,AT_RISK,call_today_mh_referral,2025-12-21
RTR-JNY-08588-mid,JNY-08588,CUS-08588,ADV-0075,derbyshire-notts,mid_journey,19,AT_RISK,call_today_mh_referral,2026-01-16
RTR-JNY-08588-end,JNY-08588,CUS-08588,ADV-0075,derbyshire-notts,end_of_journey,37,AT_RISK,training_update_applied,2026-04-16
RTR-JNY-08589-mid,JNY-08589,CUS-08589,ADV-0177,wales,mid_journey,87,ON_TRACK,light_touch,2026-02-20
RTR-JNY-08589-end,JNY-08589,CUS-08589,ADV-0177,wales,end_of_journey,93,ON_TRACK,training_update_applied,2026-05-21
RTR-JNY-08590-mid,JNY-08590,CUS-08590,ADV-0132,derbyshire-notts,mid_journey,57,DRIFTING,in_person_48h,2025-11-16
RTR-JNY-08590-end,JNY-08590,CUS-08590,ADV-0132,derbyshire-notts,end_of_journey,63,DRIFTING,training_update_applied,2026-02-14
RTR-JNY-08591-mid,JNY-08591,CUS-08591,ADV-0119,south-east-london,mid_journey,21,AT_RISK,call_today_mh_referral,2026-06-05
RTR-JNY-08591-end,JNY-08591,CUS-08591,ADV-0119,south-east-london,end_of_journey,44,AT_RISK,training_update_applied,2026-09-03
RTR-JNY-08592-mid,JNY-08592,CUS-08592,ADV-0057,south-east-london,mid_journey,21,AT_RISK,call_today_mh_referral,2025-12-24
RTR-JNY-08593-mid,JNY-08593,CUS-08593,ADV-0091,derbyshire-notts,mid_journey,26,AT_RISK,call_today_mh_referral,2026-02-21
RTR-JNY-08593-end,JNY-08593,CUS-08593,ADV-0091,derbyshire-notts,end_of_journey,48,AT_RISK,training_update_applied,2026-05-22
RTR-JNY-08594-mid,JNY-08594,CUS-08594,ADV-0119,south-east-london,mid_journey,26,AT_RISK,call_today_mh_referral,2026-06-11
RTR-JNY-08594-end,JNY-08594,CUS-08594,ADV-0119,south-east-london,end_of_journey,43,AT_RISK,training_update_applied,2026-09-09
RTR-JNY-08595-mid,JNY-08595,CUS-08595,ADV-0161,wales,mid_journey,22,AT_RISK,call_today_mh_referral,2025-11-18
RTR-JNY-08596-mid,JNY-08596,CUS-08596,ADV-0193,north-london,mid_journey,16,AT_RISK,call_today_mh_referral,2026-03-17
RTR-JNY-08597-mid,JNY-08597,CUS-08597,ADV-0093,south-yorkshire,mid_journey,30,AT_RISK,call_today_mh_referral,2026-06-11
RTR-JNY-08597-end,JNY-08597,CUS-08597,ADV-0093,south-yorkshire,end_of_journey,52,DRIFTING,training_update_applied,2026-09-09
RTR-JNY-08598-mid,JNY-08598,CUS-08598,ADV-0040,south-east-london,mid_journey,28,AT_RISK,call_today_mh_referral,2025-12-20
RTR-JNY-08599-mid,JNY-08599,CUS-08599,ADV-0041,south-east-london,mid_journey,58,DRIFTING,in_person_48h,2025-12-17
RTR-JNY-08599-end,JNY-08599,CUS-08599,ADV-0041,south-east-london,end_of_journey,67,DRIFTING,training_update_applied,2026-03-17
RTR-JNY-08600-mid,JNY-08600,CUS-08600,ADV-0196,south-yorkshire,mid_journey,59,DRIFTING,in_person_48h,2025-10-10
RTR-JNY-08601-mid,JNY-08601,CUS-08601,ADV-0112,derbyshire-notts,mid_journey,55,DRIFTING,in_person_48h,2026-01-26
RTR-JNY-08602-mid,JNY-08602,CUS-08602,ADV-0132,derbyshire-notts,mid_journey,20,AT_RISK,call_today_mh_referral,2026-04-29
RTR-JNY-08602-end,JNY-08602,CUS-08602,ADV-0132,derbyshire-notts,end_of_journey,35,AT_RISK,training_update_applied,2026-07-28
RTR-JNY-08603-mid,JNY-08603,CUS-08603,ADV-0093,south-yorkshire,mid_journey,91,ON_TRACK,light_touch,2026-01-08
RTR-JNY-08603-end,JNY-08603,CUS-08603,ADV-0093,south-yorkshire,end_of_journey,92,ON_TRACK,training_update_applied,2026-04-08
RTR-JNY-08604-mid,JNY-08604,CUS-08604,ADV-0008,south-yorkshire,mid_journey,25,AT_RISK,call_today_mh_referral,2025-10-18
RTR-JNY-08605-mid,JNY-08605,CUS-08605,ADV-0219,south-yorkshire,mid_journey,27,AT_RISK,call_today_mh_referral,2026-01-12
RTR-JNY-08605-end,JNY-08605,CUS-08605,ADV-0219,south-yorkshire,end_of_journey,49,AT_RISK,training_update_applied,2026-04-12
RTR-JNY-08606-mid,JNY-08606,CUS-08606,ADV-0040,south-east-london,mid_journey,25,AT_RISK,call_today_mh_referral,2026-03-07
RTR-JNY-08606-end,JNY-08606,CUS-08606,ADV-0040,south-east-london,end_of_journey,41,AT_RISK,training_update_applied,2026-06-05
RTR-JNY-08607-mid,JNY-08607,CUS-08607,ADV-0230,derbyshire-notts,mid_journey,57,DRIFTING,in_person_48h,2025-11-15
RTR-JNY-08607-end,JNY-08607,CUS-08607,ADV-0230,derbyshire-notts,end_of_journey,71,DRIFTING,training_update_applied,2026-02-13
RTR-JNY-08608-mid,JNY-08608,CUS-08608,ADV-0118,south-yorkshire,mid_journey,16,AT_RISK,call_today_mh_referral,2026-05-16
RTR-JNY-08609-mid,JNY-08609,CUS-08609,ADV-0231,derbyshire-notts,mid_journey,19,AT_RISK,call_today_mh_referral,2025-12-22
RTR-JNY-08609-end,JNY-08609,CUS-08609,ADV-0231,derbyshire-notts,end_of_journey,40,AT_RISK,training_update_applied,2026-03-22
RTR-JNY-08610-mid,JNY-08610,CUS-08610,ADV-0227,wales,mid_journey,23,AT_RISK,call_today_mh_referral,2025-10-02
RTR-JNY-08611-mid,JNY-08611,CUS-08611,ADV-0011,south-yorkshire,mid_journey,21,AT_RISK,call_today_mh_referral,2025-12-06
RTR-JNY-08612-mid,JNY-08612,CUS-08612,ADV-0244,wales,mid_journey,25,AT_RISK,call_today_mh_referral,2026-02-28
RTR-JNY-08613-mid,JNY-08613,CUS-08613,ADV-0139,north-london,mid_journey,25,AT_RISK,call_today_mh_referral,2026-02-17
RTR-JNY-08614-mid,JNY-08614,CUS-08614,ADV-0091,derbyshire-notts,mid_journey,52,DRIFTING,in_person_48h,2026-06-07
RTR-JNY-08614-end,JNY-08614,CUS-08614,ADV-0091,derbyshire-notts,end_of_journey,63,DRIFTING,training_update_applied,2026-09-05
RTR-JNY-08615-mid,JNY-08615,CUS-08615,ADV-0234,north-london,mid_journey,19,AT_RISK,call_today_mh_referral,2026-03-07
RTR-JNY-08615-end,JNY-08615,CUS-08615,ADV-0234,north-london,end_of_journey,35,AT_RISK,training_update_applied,2026-06-05
RTR-JNY-08616-mid,JNY-08616,CUS-08616,ADV-0187,south-yorkshire,mid_journey,20,AT_RISK,call_today_mh_referral,2026-01-23
RTR-JNY-08617-mid,JNY-08617,CUS-08617,ADV-0136,wales,mid_journey,24,AT_RISK,call_today_mh_referral,2026-03-10
RTR-JNY-08617-end,JNY-08617,CUS-08617,ADV-0136,wales,end_of_journey,45,AT_RISK,training_update_applied,2026-06-08
RTR-JNY-08618-mid,JNY-08618,CUS-08618,ADV-0018,south-east-london,mid_journey,51,DRIFTING,in_person_48h,2026-05-17
RTR-JNY-08618-end,JNY-08618,CUS-08618,ADV-0018,south-east-london,end_of_journey,64,DRIFTING,training_update_applied,2026-08-15
RTR-JNY-08619-mid,JNY-08619,CUS-08619,ADV-0237,south-east-london,mid_journey,63,DRIFTING,in_person_48h,2025-11-24
RTR-JNY-08620-mid,JNY-08620,CUS-08620,ADV-0234,north-london,mid_journey,87,ON_TRACK,light_touch,2026-01-25
RTR-JNY-08620-end,JNY-08620,CUS-08620,ADV-0234,north-london,end_of_journey,94,ON_TRACK,training_update_applied,2026-04-25
RTR-JNY-08621-mid,JNY-08621,CUS-08621,ADV-0181,south-east-london,mid_journey,28,AT_RISK,call_today_mh_referral,2026-02-16
RTR-JNY-08622-mid,JNY-08622,CUS-08622,ADV-0005,south-yorkshire,mid_journey,90,ON_TRACK,light_touch,2026-05-10
RTR-JNY-08622-end,JNY-08622,CUS-08622,ADV-0005,south-yorkshire,end_of_journey,96,ON_TRACK,training_update_applied,2026-08-08
RTR-JNY-08623-mid,JNY-08623,CUS-08623,ADV-0050,south-east-london,mid_journey,85,ON_TRACK,light_touch,2026-05-20
RTR-JNY-08623-end,JNY-08623,CUS-08623,ADV-0050,south-east-london,end_of_journey,89,ON_TRACK,training_update_applied,2026-08-18
RTR-JNY-08624-mid,JNY-08624,CUS-08624,ADV-0125,south-yorkshire,mid_journey,28,AT_RISK,call_today_mh_referral,2025-11-16
RTR-JNY-08624-end,JNY-08624,CUS-08624,ADV-0125,south-yorkshire,end_of_journey,49,AT_RISK,training_update_applied,2026-02-14
RTR-JNY-08625-mid,JNY-08625,CUS-08625,ADV-0209,wales,mid_journey,21,AT_RISK,call_today_mh_referral,2025-10-23
RTR-JNY-08626-mid,JNY-08626,CUS-08626,ADV-0046,north-london,mid_journey,98,ON_TRACK,light_touch,2026-05-29
RTR-JNY-08626-end,JNY-08626,CUS-08626,ADV-0046,north-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-08-27
RTR-JNY-08627-mid,JNY-08627,CUS-08627,ADV-0149,south-yorkshire,mid_journey,19,AT_RISK,call_today_mh_referral,2026-02-08
RTR-JNY-08628-mid,JNY-08628,CUS-08628,ADV-0069,south-yorkshire,mid_journey,88,ON_TRACK,light_touch,2025-12-04
RTR-JNY-08628-end,JNY-08628,CUS-08628,ADV-0069,south-yorkshire,end_of_journey,93,ON_TRACK,training_update_applied,2026-03-04
RTR-JNY-08629-mid,JNY-08629,CUS-08629,ADV-0157,wales,mid_journey,60,DRIFTING,in_person_48h,2026-04-24
RTR-JNY-08630-mid,JNY-08630,CUS-08630,ADV-0012,derbyshire-notts,mid_journey,22,AT_RISK,call_today_mh_referral,2026-01-31
RTR-JNY-08630-end,JNY-08630,CUS-08630,ADV-0012,derbyshire-notts,end_of_journey,44,AT_RISK,training_update_applied,2026-05-01
RTR-JNY-08631-mid,JNY-08631,CUS-08631,ADV-0027,south-yorkshire,mid_journey,17,AT_RISK,call_today_mh_referral,2025-10-30
RTR-JNY-08631-end,JNY-08631,CUS-08631,ADV-0027,south-yorkshire,end_of_journey,34,AT_RISK,training_update_applied,2026-01-28
RTR-JNY-08632-mid,JNY-08632,CUS-08632,ADV-0020,south-yorkshire,mid_journey,24,AT_RISK,call_today_mh_referral,2025-12-21
RTR-JNY-08633-mid,JNY-08633,CUS-08633,ADV-0134,derbyshire-notts,mid_journey,19,AT_RISK,call_today_mh_referral,2026-03-04
RTR-JNY-08634-mid,JNY-08634,CUS-08634,ADV-0010,south-east-london,mid_journey,55,DRIFTING,in_person_48h,2026-05-17
RTR-JNY-08634-end,JNY-08634,CUS-08634,ADV-0010,south-east-london,end_of_journey,68,DRIFTING,training_update_applied,2026-08-15
RTR-JNY-08635-mid,JNY-08635,CUS-08635,ADV-0206,south-east-london,mid_journey,26,AT_RISK,call_today_mh_referral,2026-01-15
RTR-JNY-08636-mid,JNY-08636,CUS-08636,ADV-0200,south-east-london,mid_journey,53,DRIFTING,in_person_48h,2026-06-03
RTR-JNY-08636-end,JNY-08636,CUS-08636,ADV-0200,south-east-london,end_of_journey,64,DRIFTING,training_update_applied,2026-09-01
RTR-JNY-08637-mid,JNY-08637,CUS-08637,ADV-0046,north-london,mid_journey,19,AT_RISK,call_today_mh_referral,2025-10-29
RTR-JNY-08637-end,JNY-08637,CUS-08637,ADV-0046,north-london,end_of_journey,39,AT_RISK,training_update_applied,2026-01-27
RTR-JNY-08638-mid,JNY-08638,CUS-08638,ADV-0021,north-london,mid_journey,55,DRIFTING,in_person_48h,2026-03-07
RTR-JNY-08638-end,JNY-08638,CUS-08638,ADV-0021,north-london,end_of_journey,68,DRIFTING,training_update_applied,2026-06-05
RTR-JNY-08639-mid,JNY-08639,CUS-08639,ADV-0204,north-london,mid_journey,17,AT_RISK,call_today_mh_referral,2026-02-07
RTR-JNY-08640-mid,JNY-08640,CUS-08640,ADV-0223,south-east-london,mid_journey,92,ON_TRACK,light_touch,2025-12-15
RTR-JNY-08640-end,JNY-08640,CUS-08640,ADV-0223,south-east-london,end_of_journey,93,ON_TRACK,training_update_applied,2026-03-15
RTR-JNY-08641-mid,JNY-08641,CUS-08641,ADV-0013,south-east-london,mid_journey,96,ON_TRACK,light_touch,2026-04-04
RTR-JNY-08641-end,JNY-08641,CUS-08641,ADV-0013,south-east-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-07-03
RTR-JNY-08642-mid,JNY-08642,CUS-08642,ADV-0067,wales,mid_journey,20,AT_RISK,call_today_mh_referral,2025-12-16
RTR-JNY-08642-end,JNY-08642,CUS-08642,ADV-0067,wales,end_of_journey,37,AT_RISK,training_update_applied,2026-03-16
RTR-JNY-08643-mid,JNY-08643,CUS-08643,ADV-0035,north-london,mid_journey,20,AT_RISK,call_today_mh_referral,2026-02-11
RTR-JNY-08644-mid,JNY-08644,CUS-08644,ADV-0120,wales,mid_journey,27,AT_RISK,call_today_mh_referral,2026-02-07
RTR-JNY-08645-mid,JNY-08645,CUS-08645,ADV-0036,south-east-london,mid_journey,20,AT_RISK,call_today_mh_referral,2026-05-31
RTR-JNY-08646-mid,JNY-08646,CUS-08646,ADV-0132,derbyshire-notts,mid_journey,26,AT_RISK,call_today_mh_referral,2025-11-22
RTR-JNY-08647-mid,JNY-08647,CUS-08647,ADV-0099,south-yorkshire,mid_journey,28,AT_RISK,call_today_mh_referral,2025-12-29
RTR-JNY-08648-mid,JNY-08648,CUS-08648,ADV-0194,south-east-london,mid_journey,53,DRIFTING,in_person_48h,2026-06-12
RTR-JNY-08648-end,JNY-08648,CUS-08648,ADV-0194,south-east-london,end_of_journey,63,DRIFTING,training_update_applied,2026-09-10
RTR-JNY-08649-mid,JNY-08649,CUS-08649,ADV-0008,south-yorkshire,mid_journey,61,DRIFTING,in_person_48h,2026-02-12
RTR-JNY-08649-end,JNY-08649,CUS-08649,ADV-0008,south-yorkshire,end_of_journey,69,DRIFTING,training_update_applied,2026-05-13
RTR-JNY-08650-mid,JNY-08650,CUS-08650,ADV-0229,derbyshire-notts,mid_journey,26,AT_RISK,call_today_mh_referral,2026-02-05
RTR-JNY-08651-mid,JNY-08651,CUS-08651,ADV-0146,south-east-london,mid_journey,95,ON_TRACK,light_touch,2025-10-31
RTR-JNY-08651-end,JNY-08651,CUS-08651,ADV-0146,south-east-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-01-29
RTR-JNY-08652-mid,JNY-08652,CUS-08652,ADV-0138,south-yorkshire,mid_journey,23,AT_RISK,call_today_mh_referral,2026-04-16
RTR-JNY-08653-mid,JNY-08653,CUS-08653,ADV-0145,south-east-london,mid_journey,26,AT_RISK,call_today_mh_referral,2026-02-23
RTR-JNY-08654-mid,JNY-08654,CUS-08654,ADV-0107,south-east-london,mid_journey,28,AT_RISK,call_today_mh_referral,2026-03-31
RTR-JNY-08655-mid,JNY-08655,CUS-08655,ADV-0057,south-east-london,mid_journey,61,DRIFTING,in_person_48h,2026-02-10
RTR-JNY-08656-mid,JNY-08656,CUS-08656,ADV-0213,derbyshire-notts,mid_journey,19,AT_RISK,call_today_mh_referral,2025-10-11
RTR-JNY-08656-end,JNY-08656,CUS-08656,ADV-0213,derbyshire-notts,end_of_journey,34,AT_RISK,training_update_applied,2026-01-09
RTR-JNY-08657-mid,JNY-08657,CUS-08657,ADV-0036,south-east-london,mid_journey,67,DRIFTING,in_person_48h,2025-10-22
RTR-JNY-08657-end,JNY-08657,CUS-08657,ADV-0036,south-east-london,end_of_journey,76,ON_TRACK,training_update_applied,2026-01-20
RTR-JNY-08658-mid,JNY-08658,CUS-08658,ADV-0056,derbyshire-notts,mid_journey,23,AT_RISK,call_today_mh_referral,2026-04-17
RTR-JNY-08659-mid,JNY-08659,CUS-08659,ADV-0123,south-east-london,mid_journey,68,DRIFTING,in_person_48h,2025-11-26
RTR-JNY-08659-end,JNY-08659,CUS-08659,ADV-0123,south-east-london,end_of_journey,74,DRIFTING,training_update_applied,2026-02-24
RTR-JNY-08660-mid,JNY-08660,CUS-08660,ADV-0017,south-east-london,mid_journey,66,DRIFTING,in_person_48h,2026-03-04
RTR-JNY-08660-end,JNY-08660,CUS-08660,ADV-0017,south-east-london,end_of_journey,73,DRIFTING,training_update_applied,2026-06-02
RTR-JNY-08661-mid,JNY-08661,CUS-08661,ADV-0229,derbyshire-notts,mid_journey,52,DRIFTING,in_person_48h,2026-02-05
RTR-JNY-08661-end,JNY-08661,CUS-08661,ADV-0229,derbyshire-notts,end_of_journey,65,DRIFTING,training_update_applied,2026-05-06
RTR-JNY-08662-mid,JNY-08662,CUS-08662,ADV-0187,south-yorkshire,mid_journey,66,DRIFTING,in_person_48h,2025-11-21
RTR-JNY-08662-end,JNY-08662,CUS-08662,ADV-0187,south-yorkshire,end_of_journey,80,ON_TRACK,training_update_applied,2026-02-19
RTR-JNY-08663-mid,JNY-08663,CUS-08663,ADV-0129,south-yorkshire,mid_journey,52,DRIFTING,in_person_48h,2025-11-30
RTR-JNY-08663-end,JNY-08663,CUS-08663,ADV-0129,south-yorkshire,end_of_journey,59,DRIFTING,training_update_applied,2026-02-28
RTR-JNY-08664-mid,JNY-08664,CUS-08664,ADV-0010,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2026-03-29
RTR-JNY-08664-end,JNY-08664,CUS-08664,ADV-0010,south-east-london,end_of_journey,41,AT_RISK,training_update_applied,2026-06-27
RTR-JNY-08665-mid,JNY-08665,CUS-08665,ADV-0205,south-east-london,mid_journey,15,AT_RISK,call_today_mh_referral,2025-12-10
RTR-JNY-08665-end,JNY-08665,CUS-08665,ADV-0205,south-east-london,end_of_journey,36,AT_RISK,training_update_applied,2026-03-10
RTR-JNY-08666-mid,JNY-08666,CUS-08666,ADV-0034,south-yorkshire,mid_journey,15,AT_RISK,call_today_mh_referral,2026-06-01
RTR-JNY-08667-mid,JNY-08667,CUS-08667,ADV-0043,south-east-london,mid_journey,30,AT_RISK,call_today_mh_referral,2025-11-13
RTR-JNY-08668-mid,JNY-08668,CUS-08668,ADV-0150,south-yorkshire,mid_journey,89,ON_TRACK,light_touch,2026-06-03
RTR-JNY-08668-end,JNY-08668,CUS-08668,ADV-0150,south-yorkshire,end_of_journey,92,ON_TRACK,training_update_applied,2026-09-01
RTR-JNY-08669-mid,JNY-08669,CUS-08669,ADV-0072,south-east-london,mid_journey,96,ON_TRACK,light_touch,2025-11-16
RTR-JNY-08669-end,JNY-08669,CUS-08669,ADV-0072,south-east-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-02-14
RTR-JNY-08670-mid,JNY-08670,CUS-08670,ADV-0034,south-yorkshire,mid_journey,22,AT_RISK,call_today_mh_referral,2026-06-12
RTR-JNY-08671-mid,JNY-08671,CUS-08671,ADV-0007,south-east-london,mid_journey,19,AT_RISK,call_today_mh_referral,2026-05-13
RTR-JNY-08672-mid,JNY-08672,CUS-08672,ADV-0127,south-east-london,mid_journey,20,AT_RISK,call_today_mh_referral,2026-06-18
RTR-JNY-08672-end,JNY-08672,CUS-08672,ADV-0127,south-east-london,end_of_journey,38,AT_RISK,training_update_applied,2026-09-16
RTR-JNY-08673-mid,JNY-08673,CUS-08673,ADV-0076,south-yorkshire,mid_journey,23,AT_RISK,call_today_mh_referral,2025-12-20
RTR-JNY-08674-mid,JNY-08674,CUS-08674,ADV-0086,south-east-london,mid_journey,15,AT_RISK,call_today_mh_referral,2026-01-02
RTR-JNY-08675-mid,JNY-08675,CUS-08675,ADV-0133,south-yorkshire,mid_journey,22,AT_RISK,call_today_mh_referral,2026-03-31
RTR-JNY-08675-end,JNY-08675,CUS-08675,ADV-0133,south-yorkshire,end_of_journey,42,AT_RISK,training_update_applied,2026-06-29
RTR-JNY-08676-mid,JNY-08676,CUS-08676,ADV-0238,wales,mid_journey,55,DRIFTING,in_person_48h,2025-10-27
RTR-JNY-08677-mid,JNY-08677,CUS-08677,ADV-0110,derbyshire-notts,mid_journey,21,AT_RISK,call_today_mh_referral,2026-05-01
RTR-JNY-08677-end,JNY-08677,CUS-08677,ADV-0110,derbyshire-notts,end_of_journey,38,AT_RISK,training_update_applied,2026-07-30
RTR-JNY-08678-mid,JNY-08678,CUS-08678,ADV-0217,south-yorkshire,mid_journey,25,AT_RISK,call_today_mh_referral,2026-03-30
RTR-JNY-08679-mid,JNY-08679,CUS-08679,ADV-0134,derbyshire-notts,mid_journey,86,ON_TRACK,light_touch,2026-02-24
RTR-JNY-08679-end,JNY-08679,CUS-08679,ADV-0134,derbyshire-notts,end_of_journey,88,ON_TRACK,training_update_applied,2026-05-25
RTR-JNY-08680-mid,JNY-08680,CUS-08680,ADV-0114,south-east-london,mid_journey,53,DRIFTING,in_person_48h,2026-05-30
RTR-JNY-08680-end,JNY-08680,CUS-08680,ADV-0114,south-east-london,end_of_journey,66,DRIFTING,training_update_applied,2026-08-28
RTR-JNY-08681-mid,JNY-08681,CUS-08681,ADV-0004,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2026-02-20
RTR-JNY-08681-end,JNY-08681,CUS-08681,ADV-0004,south-east-london,end_of_journey,46,AT_RISK,training_update_applied,2026-05-21
RTR-JNY-08682-mid,JNY-08682,CUS-08682,ADV-0128,derbyshire-notts,mid_journey,24,AT_RISK,call_today_mh_referral,2026-03-05
RTR-JNY-08682-end,JNY-08682,CUS-08682,ADV-0128,derbyshire-notts,end_of_journey,46,AT_RISK,training_update_applied,2026-06-03
RTR-JNY-08683-mid,JNY-08683,CUS-08683,ADV-0021,north-london,mid_journey,23,AT_RISK,call_today_mh_referral,2025-10-01
RTR-JNY-08684-mid,JNY-08684,CUS-08684,ADV-0229,derbyshire-notts,mid_journey,26,AT_RISK,call_today_mh_referral,2025-10-17
RTR-JNY-08684-end,JNY-08684,CUS-08684,ADV-0229,derbyshire-notts,end_of_journey,45,AT_RISK,training_update_applied,2026-01-15
RTR-JNY-08685-mid,JNY-08685,CUS-08685,ADV-0192,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2026-04-10
RTR-JNY-08685-end,JNY-08685,CUS-08685,ADV-0192,south-east-london,end_of_journey,41,AT_RISK,training_update_applied,2026-07-09
RTR-JNY-08686-mid,JNY-08686,CUS-08686,ADV-0195,south-east-london,mid_journey,59,DRIFTING,in_person_48h,2026-05-17
RTR-JNY-08686-end,JNY-08686,CUS-08686,ADV-0195,south-east-london,end_of_journey,67,DRIFTING,training_update_applied,2026-08-15
RTR-JNY-08687-mid,JNY-08687,CUS-08687,ADV-0017,south-east-london,mid_journey,23,AT_RISK,call_today_mh_referral,2025-10-17
RTR-JNY-08687-end,JNY-08687,CUS-08687,ADV-0017,south-east-london,end_of_journey,40,AT_RISK,training_update_applied,2026-01-15
RTR-JNY-08688-mid,JNY-08688,CUS-08688,ADV-0150,south-yorkshire,mid_journey,23,AT_RISK,call_today_mh_referral,2026-06-16
RTR-JNY-08688-end,JNY-08688,CUS-08688,ADV-0150,south-yorkshire,end_of_journey,46,AT_RISK,training_update_applied,2026-09-14
RTR-JNY-08689-mid,JNY-08689,CUS-08689,ADV-0061,south-east-london,mid_journey,14,AT_RISK,call_today_mh_referral,2026-04-01
RTR-JNY-08690-mid,JNY-08690,CUS-08690,ADV-0080,south-yorkshire,mid_journey,24,AT_RISK,call_today_mh_referral,2026-03-07
RTR-JNY-08690-end,JNY-08690,CUS-08690,ADV-0080,south-yorkshire,end_of_journey,42,AT_RISK,training_update_applied,2026-06-05
RTR-JNY-08691-mid,JNY-08691,CUS-08691,ADV-0163,north-london,mid_journey,22,AT_RISK,call_today_mh_referral,2026-05-02
RTR-JNY-08692-mid,JNY-08692,CUS-08692,ADV-0092,north-london,mid_journey,27,AT_RISK,call_today_mh_referral,2026-05-26
RTR-JNY-08693-mid,JNY-08693,CUS-08693,ADV-0138,south-yorkshire,mid_journey,62,DRIFTING,in_person_48h,2026-02-19
RTR-JNY-08694-mid,JNY-08694,CUS-08694,ADV-0007,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2025-12-25
RTR-JNY-08695-mid,JNY-08695,CUS-08695,ADV-0078,wales,mid_journey,23,AT_RISK,call_today_mh_referral,2026-06-01
RTR-JNY-08696-mid,JNY-08696,CUS-08696,ADV-0029,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2026-05-16
RTR-JNY-08696-end,JNY-08696,CUS-08696,ADV-0029,south-east-london,end_of_journey,44,AT_RISK,training_update_applied,2026-08-14
RTR-JNY-08697-mid,JNY-08697,CUS-08697,ADV-0077,south-east-london,mid_journey,19,AT_RISK,call_today_mh_referral,2026-05-18
RTR-JNY-08698-mid,JNY-08698,CUS-08698,ADV-0183,wales,mid_journey,51,DRIFTING,in_person_48h,2025-12-02
RTR-JNY-08698-end,JNY-08698,CUS-08698,ADV-0183,wales,end_of_journey,64,DRIFTING,training_update_applied,2026-03-02
RTR-JNY-08699-mid,JNY-08699,CUS-08699,ADV-0098,wales,mid_journey,22,AT_RISK,call_today_mh_referral,2026-01-25
RTR-JNY-08700-mid,JNY-08700,CUS-08700,ADV-0208,wales,mid_journey,23,AT_RISK,call_today_mh_referral,2026-03-16
RTR-JNY-08700-end,JNY-08700,CUS-08700,ADV-0208,wales,end_of_journey,39,AT_RISK,training_update_applied,2026-06-14
RTR-JNY-08701-mid,JNY-08701,CUS-08701,ADV-0235,wales,mid_journey,20,AT_RISK,call_today_mh_referral,2026-03-06
RTR-JNY-08701-end,JNY-08701,CUS-08701,ADV-0235,wales,end_of_journey,41,AT_RISK,training_update_applied,2026-06-04
RTR-JNY-08702-mid,JNY-08702,CUS-08702,ADV-0003,south-east-london,mid_journey,99,ON_TRACK,light_touch,2026-01-28
RTR-JNY-08702-end,JNY-08702,CUS-08702,ADV-0003,south-east-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-04-28
RTR-JNY-08703-mid,JNY-08703,CUS-08703,ADV-0178,south-yorkshire,mid_journey,64,DRIFTING,in_person_48h,2026-05-10
RTR-JNY-08703-end,JNY-08703,CUS-08703,ADV-0178,south-yorkshire,end_of_journey,78,ON_TRACK,training_update_applied,2026-08-08
RTR-JNY-08704-mid,JNY-08704,CUS-08704,ADV-0065,south-east-london,mid_journey,62,DRIFTING,in_person_48h,2025-11-14
RTR-JNY-08705-mid,JNY-08705,CUS-08705,ADV-0099,south-yorkshire,mid_journey,82,ON_TRACK,light_touch,2025-10-29
RTR-JNY-08705-end,JNY-08705,CUS-08705,ADV-0099,south-yorkshire,end_of_journey,85,ON_TRACK,training_update_applied,2026-01-27
RTR-JNY-08706-mid,JNY-08706,CUS-08706,ADV-0021,north-london,mid_journey,89,ON_TRACK,light_touch,2025-11-21
RTR-JNY-08706-end,JNY-08706,CUS-08706,ADV-0021,north-london,end_of_journey,96,ON_TRACK,training_update_applied,2026-02-19
RTR-JNY-08707-mid,JNY-08707,CUS-08707,ADV-0137,derbyshire-notts,mid_journey,26,AT_RISK,call_today_mh_referral,2026-06-06
